,createdAt,platformCode,channelCode,marketingInvestment,impressions,clicks,visits,conversions,deliveries,revenue
583,2020-01-28,FirmyCz,zbozi,80.54,672.0,2.0,1.0,0.0,0.0,
584,2020-01-28,HeurekaCz,heureka,178.55999999999997,0.0,31.0,47.0,1.0,0.0,501.0
585,2020-01-28,Not tracked,notset,0.0,0.0,0.0,0.0,12.0,12.0,
586,2020-01-28,RtbHouse,rtbhouse,823.81,25058.0,638.0,477.0,3.0,2.0,4728.0
587,2020-01-28,Silverpop,emailing,1290.32,0.0,0.0,1456.0,18.0,17.0,34170.0
588,2020-01-28,Sklik,sklik_bra,77.5,178.0,129.0,158.0,8.0,8.0,11639.0
589,2020-01-28,Sklik,sklik_pla,281.2,2879.0,62.0,66.0,2.0,2.0,1157.0
590,2020-01-28,Sklik,sklik_rem,348.8,13423.0,99.0,102.0,3.0,3.0,3053.0
591,2020-01-28,Sklik,sklik_sea,163.28,662.0,74.0,72.0,1.0,1.0,5224.0
592,2020-01-28,ZboziCz,zbozi,643.07,2833.0,62.0,52.0,0.0,0.0,
593,2020-01-28,unpaid,direct,0.0,0.0,0.0,493.0,12.0,12.0,
594,2020-01-28,unpaid,facebook,0.0,0.0,0.0,165.0,0.0,0.0,
595,2020-01-28,unpaid,internal,0.0,0.0,0.0,143.0,0.0,0.0,
596,2020-01-28,unpaid,notset,0.0,0.0,0.0,24.0,0.0,0.0,
597,2020-01-28,unpaid,organic,0.0,0.0,0.0,734.0,8.0,8.0,
598,2020-01-28,unpaid,referral,0.0,0.0,0.0,126.0,0.0,0.0,
599,2020-01-29,AdWords,adwords_bra,144.59,449.0,224.0,266.0,9.0,9.0,58289.0
600,2020-01-29,AdWords,adwords_dsa,0.0,0.0,0.0,1.0,0.0,0.0,
601,2020-01-29,AdWords,adwords_pla,9228.24,186392.0,2273.0,2324.0,25.0,25.0,49677.0
602,2020-01-29,AdWords,adwords_rem,1482.49,39937.0,456.0,504.0,3.0,3.0,10903.0
603,2020-01-29,AdWords,adwords_sea,64.62,493.0,29.0,44.0,0.0,0.0,
604,2020-01-29,FacebookBusinessAdsManager,facebook,190.25,5626.0,255.0,0.0,0.0,0.0,
605,2020-01-29,FirmyCz,zbozi,80.54,672.0,2.0,5.0,0.0,0.0,
606,2020-01-29,HeurekaCz,heureka,247.11,0.0,48.0,53.0,1.0,1.0,605.0
607,2020-01-29,Not tracked,notset,0.0,0.0,0.0,0.0,28.0,24.0,
608,2020-01-29,RtbHouse,rtbhouse,695.37,22579.0,549.0,424.0,3.0,3.0,7050.0
609,2020-01-29,Silverpop,emailing,1290.32,0.0,0.0,1409.0,28.0,27.0,85732.0
610,2020-01-29,Sklik,sklik_bra,81.5,200.0,138.0,163.0,3.0,3.0,16855.0
611,2020-01-29,Sklik,sklik_pla,239.5,3152.0,53.0,54.0,0.0,0.0,
612,2020-01-29,Sklik,sklik_rem,409.7,15246.0,117.0,104.0,1.0,1.0,5752.0
613,2020-01-29,Sklik,sklik_sea,141.10000000000002,652.0,60.0,58.0,0.0,0.0,
614,2020-01-29,ZboziCz,zbozi,714.72,2817.0,87.0,61.0,1.0,1.0,1075.0
615,2020-01-29,unpaid,direct,0.0,0.0,0.0,486.0,9.0,9.0,
616,2020-01-29,unpaid,facebook,0.0,0.0,0.0,129.0,0.0,0.0,
617,2020-01-29,unpaid,internal,0.0,0.0,0.0,162.0,0.0,0.0,
618,2020-01-29,unpaid,notset,0.0,0.0,0.0,27.0,0.0,0.0,
619,2020-01-29,unpaid,organic,0.0,0.0,0.0,707.0,15.0,13.0,
620,2020-01-29,unpaid,referral,0.0,0.0,0.0,132.0,1.0,1.0,
621,2020-01-30,AdWords,adwords_bra,152.2,446.0,251.0,291.0,10.0,9.0,19580.0
622,2020-01-30,AdWords,adwords_dsa,0.0,0.0,0.0,1.0,0.0,0.0,
623,2020-01-30,AdWords,adwords_pla,8174.1,164280.0,2086.0,2172.0,28.0,28.0,55999.0
624,2020-01-30,AdWords,adwords_rem,1439.44,38898.0,453.0,491.0,1.0,1.0,1847.0
625,2020-01-30,AdWords,adwords_sea,39.45,407.0,21.0,28.0,1.0,1.0,491.0
626,2020-01-30,FirmyCz,zbozi,80.54,673.0,3.0,2.0,0.0,0.0,
627,2020-01-30,HeurekaCz,heureka,180.07999999999996,0.0,43.0,48.0,2.0,2.0,1733.0
628,2020-01-30,Not tracked,notset,0.0,0.0,0.0,0.0,26.0,25.0,
629,2020-01-30,RtbHouse,rtbhouse,487.08,26351.0,631.0,492.0,1.0,1.0,1666.0
630,2020-01-30,Silverpop,emailing,1290.32,0.0,0.0,1561.0,27.0,27.0,82950.0
631,2020-01-30,Sklik,sklik_bra,61.5,182.0,116.0,136.0,6.0,5.0,8335.0
632,2020-01-30,Sklik,sklik_pla,300.5,3276.0,65.0,65.0,2.0,2.0,2906.0
633,2020-01-30,Sklik,sklik_rem,391.2000000000001,16257.0,116.0,113.0,2.0,2.0,4711.0
634,2020-01-30,Sklik,sklik_sea,164.7,763.0,60.0,59.0,0.0,0.0,
635,2020-01-30,ZboziCz,zbozi,835.43,2257.0,78.0,59.0,4.0,4.0,10475.0
636,2020-01-30,unpaid,direct,0.0,0.0,0.0,611.0,7.0,6.0,
637,2020-01-30,unpaid,display,0.0,0.0,0.0,1.0,0.0,0.0,
638,2020-01-30,unpaid,facebook,0.0,0.0,0.0,23.0,0.0,0.0,
639,2020-01-30,unpaid,internal,0.0,0.0,0.0,172.0,1.0,1.0,
640,2020-01-30,unpaid,notset,0.0,0.0,0.0,20.0,0.0,0.0,
641,2020-01-30,unpaid,organic,0.0,0.0,0.0,649.0,10.0,10.0,
642,2020-01-30,unpaid,referral,0.0,0.0,0.0,116.0,1.0,1.0,
643,2020-01-31,AdWords,adwords_bra,111.64,387.0,188.0,235.0,10.0,10.0,59114.0
644,2020-01-31,AdWords,adwords_pla,7311.52,147741.0,1909.0,1977.0,17.0,17.0,22351.0
645,2020-01-31,AdWords,adwords_rem,1557.59,39570.0,495.0,534.0,1.0,1.0,1699.0
646,2020-01-31,AdWords,adwords_sea,32.47,463.0,20.0,28.0,0.0,0.0,
647,2020-01-31,FirmyCz,zbozi,80.54,672.0,2.0,1.0,0.0,0.0,
648,2020-01-31,HeurekaCz,heureka,163.95999999999998,0.0,35.0,46.0,0.0,0.0,
649,2020-01-31,Not tracked,notset,0.0,0.0,0.0,0.0,17.0,17.0,
650,2020-01-31,RtbHouse,rtbhouse,3830.66,29364.0,811.0,575.0,6.0,5.0,40638.0
651,2020-01-31,Silverpop,emailing,1290.32,0.0,0.0,1589.0,30.0,29.0,69191.0
652,2020-01-31,Sklik,sklik_bra,67.9,182.0,108.0,128.0,6.0,6.0,19648.0
653,2020-01-31,Sklik,sklik_pla,254.2,2823.0,60.0,67.0,1.0,1.0,2218.0
654,2020-01-31,Sklik,sklik_rem,375.0,13291.0,117.0,124.0,1.0,1.0,246.0
655,2020-01-31,Sklik,sklik_sea,107.78,537.0,41.0,44.0,0.0,0.0,
656,2020-01-31,ZboziCz,zbozi,0.0,0.0,0.0,4.0,0.0,0.0,
657,2020-01-31,unpaid,direct,0.0,0.0,0.0,492.0,8.0,7.0,
658,2020-01-31,unpaid,facebook,0.0,0.0,0.0,54.0,1.0,1.0,
659,2020-01-31,unpaid,internal,0.0,0.0,0.0,152.0,0.0,0.0,
660,2020-01-31,unpaid,notset,0.0,0.0,0.0,18.0,0.0,0.0,
661,2020-01-31,unpaid,organic,0.0,0.0,0.0,554.0,8.0,7.0,
662,2020-01-31,unpaid,referral,0.0,0.0,0.0,106.0,1.0,1.0,
663,2020-02-01,AdWords,adwords_bra,89.25,311.0,156.0,197.0,2.0,2.0,3218.0
664,2020-02-01,AdWords,adwords_dsa,0.0,0.0,0.0,1.0,0.0,0.0,
665,2020-02-01,AdWords,adwords_pla,5133.75,112618.0,1593.0,1597.0,13.0,13.0,13500.0
666,2020-02-01,AdWords,adwords_rem,1078.43,28399.0,373.0,381.0,3.0,3.0,3290.0
667,2020-02-01,AdWords,adwords_sea,51.120000000000005,335.0,29.0,41.0,0.0,0.0,
668,2020-02-01,FirmyCz,zbozi,80.54,672.0,2.0,0.0,0.0,0.0,
669,2020-02-01,HeurekaCz,heureka,175.77000000000004,0.0,39.0,52.0,0.0,0.0,
670,2020-02-01,Not tracked,notset,0.0,0.0,0.0,0.0,3.0,3.0,
671,2020-02-01,RtbHouse,rtbhouse,1082.64,22449.0,603.0,449.0,5.0,5.0,15317.0
672,2020-02-01,Silverpop,emailing,1379.31,0.0,0.0,643.0,15.0,15.0,27490.0
673,2020-02-01,Sklik,sklik_bra,57.8,113.0,85.0,91.0,1.0,1.0,1921.0
674,2020-02-01,Sklik,sklik_pla,266.6,2614.0,48.0,52.0,1.0,1.0,158.0
675,2020-02-01,Sklik,sklik_rem,333.9,11531.0,105.0,115.0,0.0,0.0,
676,2020-02-01,Sklik,sklik_sea,105.8,441.0,48.0,47.0,0.0,0.0,
677,2020-02-01,ZboziCz,zbozi,412.61,2382.0,55.0,45.0,0.0,0.0,
678,2020-02-01,unpaid,direct,0.0,0.0,0.0,454.0,5.0,5.0,
679,2020-02-01,unpaid,display,0.0,0.0,0.0,1.0,0.0,0.0,
680,2020-02-01,unpaid,facebook,0.0,0.0,0.0,22.0,0.0,0.0,
681,2020-02-01,unpaid,internal,0.0,0.0,0.0,106.0,0.0,0.0,
682,2020-02-01,unpaid,notset,0.0,0.0,0.0,14.0,0.0,0.0,
683,2020-02-01,unpaid,organic,0.0,0.0,0.0,520.0,6.0,6.0,
684,2020-02-01,unpaid,referral,0.0,0.0,0.0,100.0,3.0,3.0,
685,2020-02-02,AdWords,adwords_bra,93.71,372.0,223.0,267.0,7.0,7.0,46233.0
686,2020-02-02,AdWords,adwords_dsa,0.0,0.0,0.0,1.0,0.0,0.0,
687,2020-02-02,AdWords,adwords_pla,8881.86,170513.0,2466.0,2499.0,23.0,23.0,31322.0
688,2020-02-02,AdWords,adwords_rem,1115.92,27362.0,350.0,387.0,2.0,2.0,4565.0
689,2020-02-02,AdWords,adwords_sea,58.71,533.0,32.0,46.0,0.0,0.0,
690,2020-02-02,FirmyCz,zbozi,80.54,672.0,2.0,0.0,0.0,0.0,
691,2020-02-02,HeurekaCz,heureka,165.9,0.0,41.0,50.0,0.0,0.0,
692,2020-02-02,Not tracked,notset,0.0,0.0,0.0,0.0,21.0,18.0,
693,2020-02-02,RtbHouse,rtbhouse,4459.0,28093.0,922.0,607.0,5.0,5.0,33930.0
694,2020-02-02,Silverpop,emailing,1379.31,0.0,0.0,448.0,18.0,18.0,43715.0
695,2020-02-02,Sklik,sklik_bra,88.6,231.0,134.0,148.0,6.0,5.0,20447.0
696,2020-02-02,Sklik,sklik_pla,309.4,2597.0,61.0,66.0,1.0,1.0,116.0
697,2020-02-02,Sklik,sklik_rem,392.4,12753.0,120.0,129.0,0.0,0.0,
698,2020-02-02,Sklik,sklik_sea,215.8,616.0,83.0,79.0,1.0,1.0,821.0
699,2020-02-02,ZboziCz,zbozi,521.15,2894.0,77.0,57.0,2.0,2.0,2864.0
700,2020-02-02,unpaid,direct,0.0,0.0,0.0,529.0,10.0,8.0,
701,2020-02-02,unpaid,facebook,0.0,0.0,0.0,47.0,0.0,0.0,
702,2020-02-02,unpaid,internal,0.0,0.0,0.0,143.0,0.0,0.0,
703,2020-02-02,unpaid,notset,0.0,0.0,0.0,22.0,0.0,0.0,
704,2020-02-02,unpaid,organic,0.0,0.0,0.0,636.0,5.0,5.0,
705,2020-02-02,unpaid,referral,0.0,0.0,0.0,178.0,2.0,2.0,
706,2020-02-03,AdWords,adwords_bra,117.02,456.0,253.0,313.0,16.0,14.0,47258.0
707,2020-02-03,AdWords,adwords_pla,9568.6,198908.0,2421.0,2508.0,27.0,27.0,45684.0
708,2020-02-03,AdWords,adwords_rem,1091.15,34324.0,331.0,367.0,3.0,3.0,19041.0
709,2020-02-03,AdWords,adwords_sea,34.38,473.0,21.0,39.0,0.0,0.0,
710,2020-02-03,FacebookBusinessAdsManager,facebook,72.82,1367.0,62.0,0.0,0.0,0.0,
711,2020-02-03,FirmyCz,zbozi,80.54,633.0,4.0,5.0,0.0,0.0,
712,2020-02-03,HeurekaCz,heureka,126.3,0.0,39.0,51.0,2.0,1.0,2462.0
713,2020-02-03,Not tracked,notset,0.0,0.0,0.0,0.0,26.0,26.0,
714,2020-02-03,RtbHouse,rtbhouse,583.9,28857.0,729.0,566.0,3.0,3.0,2866.0
715,2020-02-03,Silverpop,emailing,1379.31,0.0,0.0,1348.0,21.0,20.0,68944.0
716,2020-02-03,Sklik,sklik_bra,69.6,177.0,129.0,153.0,6.0,6.0,12679.0
717,2020-02-03,Sklik,sklik_pla,262.1,3405.0,58.0,52.0,1.0,1.0,89.0
718,2020-02-03,Sklik,sklik_rem,348.40000000000003,14150.0,111.0,116.0,0.0,0.0,
719,2020-02-03,Sklik,sklik_sea,152.9,657.0,64.0,59.0,0.0,0.0,
720,2020-02-03,ZboziCz,zbozi,604.54,2880.0,79.0,56.0,1.0,1.0,3994.0
721,2020-02-03,unpaid,direct,0.0,0.0,0.0,648.0,17.0,16.0,
722,2020-02-03,unpaid,facebook,0.0,0.0,0.0,26.0,1.0,1.0,
723,2020-02-03,unpaid,internal,0.0,0.0,0.0,163.0,0.0,0.0,
724,2020-02-03,unpaid,notset,0.0,0.0,0.0,32.0,1.0,1.0,
725,2020-02-03,unpaid,organic,0.0,0.0,0.0,788.0,9.0,8.0,
726,2020-02-03,unpaid,referral,0.0,0.0,0.0,105.0,0.0,0.0,
727,2020-02-04,AdWords,adwords_bra,136.54,434.0,248.0,294.0,11.0,11.0,27836.0
728,2020-02-04,AdWords,adwords_dsa,0.0,0.0,0.0,3.0,0.0,0.0,
729,2020-02-04,AdWords,adwords_pla,9943.04,203440.0,2421.0,2472.0,32.0,32.0,60461.0
730,2020-02-04,AdWords,adwords_rem,991.91,29507.0,300.0,327.0,0.0,0.0,
731,2020-02-04,AdWords,adwords_sea,49.46,550.0,23.0,38.0,0.0,0.0,
732,2020-02-04,FacebookBusinessAdsManager,facebook,127.18,2184.0,62.0,0.0,0.0,0.0,
733,2020-02-04,FirmyCz,zbozi,80.54,632.0,3.0,0.0,0.0,0.0,
734,2020-02-04,HeurekaCz,heureka,119.50000000000004,0.0,38.0,56.0,0.0,0.0,
735,2020-02-04,Not tracked,notset,0.0,0.0,0.0,0.0,28.0,27.0,
736,2020-02-04,RtbHouse,rtbhouse,2334.02,27966.0,745.0,553.0,6.0,4.0,27690.0
737,2020-02-04,Silverpop,emailing,1379.31,0.0,0.0,1024.0,24.0,24.0,53311.0
738,2020-02-04,Sklik,sklik_bra,77.6,219.0,139.0,149.0,8.0,7.0,24612.0
739,2020-02-04,Sklik,sklik_pla,306.0,2796.0,59.0,58.0,1.0,1.0,1097.0
740,2020-02-04,Sklik,sklik_rem,324.8,13598.0,97.0,104.0,1.0,1.0,680.0
741,2020-02-04,Sklik,sklik_sea,160.1,638.0,66.0,67.0,0.0,0.0,
742,2020-02-04,ZboziCz,zbozi,518.66,3051.0,85.0,61.0,2.0,2.0,3957.0
743,2020-02-04,unpaid,direct,0.0,0.0,0.0,695.0,15.0,15.0,
744,2020-02-04,unpaid,display,0.0,0.0,0.0,1.0,0.0,0.0,
745,2020-02-04,unpaid,facebook,0.0,0.0,0.0,28.0,0.0,0.0,
746,2020-02-04,unpaid,internal,0.0,0.0,0.0,155.0,0.0,0.0,
747,2020-02-04,unpaid,notset,0.0,0.0,0.0,28.0,0.0,0.0,
748,2020-02-04,unpaid,organic,0.0,0.0,0.0,731.0,9.0,9.0,
749,2020-02-04,unpaid,referral,0.0,0.0,0.0,120.0,1.0,1.0,
750,2020-02-05,AdWords,adwords_bra,119.34,430.0,217.0,255.0,6.0,5.0,10560.0
751,2020-02-05,AdWords,adwords_pla,10039.17,196829.0,2406.0,2401.0,33.0,33.0,45024.0
752,2020-02-05,AdWords,adwords_rem,946.71,26880.0,297.0,321.0,1.0,1.0,1956.0
753,2020-02-05,AdWords,adwords_sea,45.32,574.0,25.0,36.0,0.0,0.0,
754,2020-02-05,FirmyCz,zbozi,80.54,632.0,4.0,0.0,0.0,0.0,
755,2020-02-05,HeurekaCz,heureka,122.20000000000002,0.0,31.0,45.0,1.0,1.0,116.0
756,2020-02-05,Not tracked,notset,0.0,0.0,0.0,0.0,16.0,16.0,
757,2020-02-05,RtbHouse,rtbhouse,2361.69,28724.0,611.0,479.0,4.0,4.0,15420.0
758,2020-02-05,Silverpop,emailing,1379.31,0.0,0.0,1261.0,16.0,15.0,37672.0
759,2020-02-05,Sklik,sklik_bra,67.0,173.0,121.0,137.0,4.0,4.0,5524.0
760,2020-02-05,Sklik,sklik_pla,314.0,3145.0,61.0,65.0,2.0,2.0,5997.0
761,2020-02-05,Sklik,sklik_rem,336.4,13387.0,105.0,105.0,0.0,0.0,
762,2020-02-05,Sklik,sklik_sea,142.04,658.0,62.0,71.0,1.0,1.0,707.0
763,2020-02-05,ZboziCz,zbozi,494.88,2688.0,63.0,44.0,1.0,0.0,14478.0
764,2020-02-05,unpaid,direct,0.0,0.0,0.0,548.0,15.0,13.0,
765,2020-02-05,unpaid,facebook,0.0,0.0,0.0,60.0,1.0,1.0,
766,2020-02-05,unpaid,internal,0.0,0.0,0.0,131.0,0.0,0.0,
767,2020-02-05,unpaid,notset,0.0,0.0,0.0,12.0,0.0,0.0,
768,2020-02-05,unpaid,organic,0.0,0.0,0.0,724.0,8.0,8.0,
769,2020-02-05,unpaid,referral,0.0,0.0,0.0,98.0,2.0,2.0,
770,2020-02-06,AdWords,adwords_bra,118.92,388.0,232.0,268.0,14.0,13.0,40123.0
771,2020-02-06,AdWords,adwords_pla,9221.23,181484.0,2266.0,2300.0,23.0,23.0,67244.0
772,2020-02-06,AdWords,adwords_rem,925.26,24348.0,270.0,294.0,0.0,0.0,
773,2020-02-06,AdWords,adwords_sea,53.28000000000001,463.0,26.0,38.0,0.0,0.0,
774,2020-02-06,FacebookBusinessAdsManager,facebook,93.86,1744.0,97.0,0.0,0.0,0.0,
775,2020-02-06,FirmyCz,zbozi,80.54,633.0,4.0,4.0,1.0,1.0,3524.0
776,2020-02-06,HeurekaCz,heureka,149.40000000000003,0.0,40.0,55.0,1.0,1.0,2024.0
777,2020-02-06,Not tracked,notset,0.0,0.0,0.0,0.0,15.0,14.0,
778,2020-02-06,RtbHouse,rtbhouse,1439.19,49890.0,1198.0,823.0,8.0,7.0,16647.0
779,2020-02-06,Silverpop,emailing,1379.31,0.0,0.0,1240.0,19.0,19.0,65229.0
780,2020-02-06,Sklik,sklik_bra,65.0,173.0,113.0,130.0,6.0,4.0,33076.0
781,2020-02-06,Sklik,sklik_pla,247.1,4627.0,50.0,51.0,0.0,0.0,
782,2020-02-06,Sklik,sklik_rem,382.7000000000001,14160.0,123.0,127.0,0.0,0.0,
783,2020-02-06,Sklik,sklik_sea,171.45999999999998,1118.0,73.0,72.0,1.0,1.0,216.0
784,2020-02-06,ZboziCz,zbozi,328.29,2455.0,52.0,42.0,1.0,1.0,549.0
785,2020-02-06,unpaid,direct,0.0,0.0,0.0,558.0,7.0,5.0,
786,2020-02-06,unpaid,facebook,0.0,0.0,0.0,107.0,0.0,0.0,
787,2020-02-06,unpaid,internal,0.0,0.0,0.0,141.0,1.0,1.0,
788,2020-02-06,unpaid,notset,0.0,0.0,0.0,18.0,1.0,1.0,
789,2020-02-06,unpaid,organic,0.0,0.0,0.0,667.0,8.0,7.0,
790,2020-02-06,unpaid,referral,0.0,0.0,0.0,138.0,1.0,1.0,
791,2020-02-07,AdWords,adwords_bra,134.98,335.0,171.0,202.0,11.0,11.0,20869.0
792,2020-02-07,AdWords,adwords_pla,7487.02,156537.0,1913.0,1995.0,16.0,14.0,27666.0
793,2020-02-07,AdWords,adwords_rem,897.13,19763.0,264.0,277.0,0.0,0.0,
794,2020-02-07,AdWords,adwords_sea,41.07,381.0,21.0,37.0,0.0,0.0,
795,2020-02-07,FacebookBusinessAdsManager,facebook,106.14,2542.0,114.0,0.0,0.0,0.0,
796,2020-02-07,FirmyCz,zbozi,80.54,632.0,3.0,2.0,0.0,0.0,
797,2020-02-07,HeurekaCz,heureka,92.0,0.0,27.0,51.0,1.0,1.0,1961.0
798,2020-02-07,Not tracked,notset,0.0,0.0,0.0,0.0,12.0,12.0,
799,2020-02-07,RtbHouse,rtbhouse,789.56,44870.0,1043.0,760.0,3.0,3.0,4037.0
800,2020-02-07,Silverpop,emailing,1379.31,0.0,0.0,1552.0,18.0,18.0,45342.0
801,2020-02-07,Sklik,sklik_bra,68.9,150.0,104.0,126.0,3.0,3.0,3066.0
802,2020-02-07,Sklik,sklik_pla,299.6,3735.0,57.0,59.0,2.0,2.0,2394.0
803,2020-02-07,Sklik,sklik_rem,278.4,14734.0,93.0,99.0,0.0,0.0,
804,2020-02-07,Sklik,sklik_sea,174.32,971.0,71.0,73.0,0.0,0.0,
805,2020-02-07,ZboziCz,zbozi,459.74,2319.0,50.0,40.0,0.0,0.0,
806,2020-02-07,unpaid,direct,0.0,0.0,0.0,580.0,12.0,12.0,
807,2020-02-07,unpaid,facebook,0.0,0.0,0.0,29.0,2.0,2.0,
808,2020-02-07,unpaid,internal,0.0,0.0,0.0,125.0,1.0,1.0,
809,2020-02-07,unpaid,notset,0.0,0.0,0.0,21.0,2.0,2.0,
810,2020-02-07,unpaid,organic,0.0,0.0,0.0,630.0,6.0,6.0,
811,2020-02-07,unpaid,referral,0.0,0.0,0.0,89.0,2.0,1.0,
812,2020-02-08,AdWords,adwords_bra,71.02,268.0,148.0,170.0,4.0,4.0,4983.0
813,2020-02-08,AdWords,adwords_pla,5655.12,121112.0,1654.0,1679.0,18.0,17.0,41239.0
814,2020-02-08,AdWords,adwords_rem,726.95,17588.0,244.0,259.0,2.0,2.0,2272.0
815,2020-02-08,AdWords,adwords_sea,11.8,296.0,11.0,22.0,0.0,0.0,
816,2020-02-08,FirmyCz,zbozi,80.54,632.0,4.0,0.0,0.0,0.0,
817,2020-02-08,HeurekaCz,heureka,123.0,0.0,34.0,44.0,0.0,0.0,
818,2020-02-08,Not tracked,notset,0.0,0.0,0.0,0.0,7.0,7.0,
819,2020-02-08,RtbHouse,rtbhouse,422.15,28816.0,802.0,524.0,4.0,4.0,2489.0
820,2020-02-08,Silverpop,emailing,1379.31,0.0,0.0,829.0,14.0,14.0,36680.0
821,2020-02-08,Sklik,sklik_bra,49.71,105.0,68.0,73.0,0.0,0.0,
822,2020-02-08,Sklik,sklik_pla,292.8,2825.0,49.0,49.0,1.0,1.0,328.0
823,2020-02-08,Sklik,sklik_rem,241.7,10651.0,81.0,83.0,0.0,0.0,
824,2020-02-08,Sklik,sklik_sea,141.35,608.0,51.0,51.0,1.0,1.0,697.0
825,2020-02-08,ZboziCz,zbozi,352.83,2196.0,63.0,41.0,1.0,1.0,728.0
826,2020-02-08,unpaid,direct,0.0,0.0,0.0,464.0,2.0,2.0,
827,2020-02-08,unpaid,facebook,0.0,0.0,0.0,18.0,0.0,0.0,
828,2020-02-08,unpaid,internal,0.0,0.0,0.0,110.0,0.0,0.0,
829,2020-02-08,unpaid,notset,0.0,0.0,0.0,15.0,1.0,1.0,
830,2020-02-08,unpaid,organic,0.0,0.0,0.0,508.0,5.0,5.0,
831,2020-02-08,unpaid,referral,0.0,0.0,0.0,88.0,1.0,0.0,
832,2020-02-09,AdWords,adwords_bra,81.5,322.0,158.0,201.0,5.0,5.0,17387.0
833,2020-02-09,AdWords,adwords_pla,9128.58,163163.0,2315.0,2461.0,26.0,24.0,53592.0
834,2020-02-09,AdWords,adwords_rem,914.51,28274.0,337.0,370.0,3.0,3.0,9292.0
835,2020-02-09,AdWords,adwords_sea,63.59,502.0,41.0,43.0,0.0,0.0,
836,2020-02-09,FirmyCz,zbozi,80.54,632.0,3.0,1.0,0.0,0.0,
837,2020-02-09,HeurekaCz,heureka,128.70000000000002,0.0,38.0,58.0,2.0,2.0,4965.0
838,2020-02-09,Not tracked,notset,0.0,0.0,0.0,0.0,11.0,11.0,
839,2020-02-09,RtbHouse,rtbhouse,1945.54,36730.0,1094.0,667.0,8.0,8.0,20798.0
840,2020-02-09,Silverpop,emailing,1379.31,0.0,0.0,411.0,11.0,11.0,32583.0
841,2020-02-09,Sklik,sklik_bra,59.7,150.0,101.0,110.0,3.0,2.0,10966.0
842,2020-02-09,Sklik,sklik_pla,197.7,3010.0,41.0,44.0,0.0,0.0,
843,2020-02-09,Sklik,sklik_rem,280.1,12135.0,97.0,105.0,0.0,0.0,
844,2020-02-09,Sklik,sklik_sea,204.76,772.0,88.0,86.0,1.0,1.0,337.0
845,2020-02-09,ZboziCz,zbozi,534.8,2777.0,63.0,49.0,0.0,0.0,469.0
846,2020-02-09,unpaid,direct,0.0,0.0,0.0,523.0,10.0,10.0,
847,2020-02-09,unpaid,display,0.0,0.0,0.0,1.0,0.0,0.0,
848,2020-02-09,unpaid,facebook,0.0,0.0,0.0,20.0,1.0,1.0,
849,2020-02-09,unpaid,internal,0.0,0.0,0.0,118.0,0.0,0.0,
850,2020-02-09,unpaid,notset,0.0,0.0,0.0,19.0,0.0,0.0,
851,2020-02-09,unpaid,organic,0.0,0.0,0.0,553.0,7.0,7.0,
852,2020-02-09,unpaid,referral,0.0,0.0,0.0,190.0,2.0,1.0,
853,2020-02-10,AdWords,adwords_bra,159.63,463.0,265.0,306.0,11.0,11.0,45996.0
854,2020-02-10,AdWords,adwords_dsa,0.0,0.0,0.0,1.0,0.0,0.0,
855,2020-02-10,AdWords,adwords_pla,9622.09,187426.0,2262.0,2319.0,24.0,24.0,38608.0
856,2020-02-10,AdWords,adwords_rem,869.53,33488.0,333.0,367.0,1.0,1.0,542.0
857,2020-02-10,AdWords,adwords_sea,47.24,543.0,28.0,46.0,0.0,0.0,
858,2020-02-10,FacebookBusinessAdsManager,facebook,106.38,3294.0,346.0,0.0,0.0,0.0,
859,2020-02-10,FirmyCz,zbozi,80.54,588.0,3.0,1.0,0.0,0.0,
860,2020-02-10,HeurekaCz,heureka,171.5,0.0,47.0,70.0,3.0,3.0,11709.0
861,2020-02-10,Not tracked,notset,0.0,0.0,0.0,0.0,19.0,19.0,
862,2020-02-10,RtbHouse,rtbhouse,2284.55,27876.0,613.0,480.0,3.0,3.0,16605.0
863,2020-02-10,Silverpop,emailing,1379.31,0.0,0.0,1339.0,30.0,29.0,107596.0
864,2020-02-10,Sklik,sklik_bra,69.9,174.0,108.0,123.0,5.0,5.0,13016.0
865,2020-02-10,Sklik,sklik_pla,296.8,3874.0,59.0,55.0,1.0,1.0,743.0
866,2020-02-10,Sklik,sklik_rem,334.0,15240.0,113.0,117.0,1.0,1.0,4490.0
867,2020-02-10,Sklik,sklik_sea,259.94,1050.0,98.0,96.0,0.0,0.0,
868,2020-02-10,ZboziCz,zbozi,651.42,2556.0,65.0,48.0,0.0,0.0,
869,2020-02-10,unpaid,direct,0.0,0.0,0.0,622.0,12.0,10.0,
870,2020-02-10,unpaid,facebook,0.0,0.0,0.0,41.0,0.0,0.0,
871,2020-02-10,unpaid,internal,0.0,0.0,0.0,141.0,0.0,0.0,
872,2020-02-10,unpaid,notset,0.0,0.0,0.0,33.0,0.0,0.0,
873,2020-02-10,unpaid,organic,0.0,0.0,0.0,749.0,17.0,14.0,
874,2020-02-10,unpaid,referral,0.0,0.0,0.0,133.0,1.0,0.0,
875,2020-02-11,AdWords,adwords_bra,95.68,366.0,202.0,242.0,10.0,10.0,20672.0
876,2020-02-11,AdWords,adwords_pla,11213.95,216416.0,2516.0,2577.0,29.0,29.0,36334.0
877,2020-02-11,AdWords,adwords_rem,870.61,27680.0,294.0,313.0,1.0,1.0,578.0
